,ID,Video Title,Views,Likes,isClickbait,image_path,processed_title,title_vector
86,LCaxzn0geyQ,10 Hidden Pokemon Go SECRETS Finally Revealed!,7586094,56572,yes,/content/thumbnails/LCaxzn0geyQ___10 Hidden Pokemon Go SECRETS Finally Revealed!.jpg,"['10', 'hidden', 'pokemon', 'go', 'secret', 'final', 'reveal', '!']","[-2.71938276e-04  3.16366041e-03  1.09671429e-03  1.94577035e-04
  4.76210203e-04 -3.14909406e-03  5.92048455e-04  3.52217164e-03
  4.48382343e-04  1.49289961e-04  3.76036245e-04 -3.72536876e-03
  2.79326248e-03  3.60142114e-03  4.55344823e-04 -4.01084917e-03
 -2.13035848e-04 -1.66267063e-03 -3.13048018e-03 -5.88150229e-03
 -1.58697367e-06  7.55526125e-04 -5.96131198e-04 -2.49384763e-03
 -2.08961952e-04 -2.50129169e-03 -3.13320383e-03 -4.28328232e-04
 -9.58187389e-04 -8.23833863e-04 -9.28261084e-04 -1.25573156e-03
  8.57891166e-04 -2.07786495e-03 -3.61742219e-03  3.46347829e-03
 -1.92453153e-04 -4.69273538e-04 -3.79431382e-04 -7.99207296e-03
 -2.59205233e-03  1.59979786e-03 -5.52856422e-04 -1.36714405e-03
 -3.16293474e-04 -1.18279899e-03  1.64398109e-04 -2.06129509e-04
  3.94205656e-03  3.56593146e-03 -1.21150864e-04 -9.95351002e-04
  2.31681333e-04  1.24740764e-04 -1.34974462e-03 -1.88808620e-03
  2.69412273e-03 -9.82729020e-04 -4.67066420e-03  2.89704138e-03
  1.27222866e-03 -3.68036184e-04 -1.60488731e-03 -4.81736427e-03
 -4.26501123e-04 -3.83602688e-04 -4.46212944e-04  1.16587395e-03
 -4.52134805e-03  3.20509076e-03  3.25955101e-03  3.37037491e-03
  3.38390615e-04  1.02255936e-03  2.85597402e-03 -2.96205352e-03
  8.94179509e-04 -6.62388687e-04 -3.79362376e-03 -6.31199637e-03
 -2.49625952e-03  2.05257209e-03 -4.04414441e-03  7.10653840e-04
 -3.17341473e-04 -1.37409708e-03  1.14223780e-03 -1.97111955e-03
  7.45149970e-04  1.94245332e-03  4.59032971e-03 -1.17666984e-03
 -1.02272816e-03  8.40774330e-04  4.59012529e-03  2.48977938e-03
 -3.89042823e-03 -2.50896299e-03 -1.66723097e-03 -1.10883010e-03]"
77,2L3qI7_xHeg,The FASTEST WORKERS in the World !,16537278,142209,yes,/content/thumbnails/2L3qI7_xHeg___The FASTEST WORKERS in the World !.jpg,"['the', 'fastest', 'worker', 'world', '!']","[-1.8388510e-04 -1.8452111e-03  4.4914523e-05 -5.5247248e-04
 -3.3663337e-03 -3.1061650e-03  3.2998063e-03  2.1739495e-03
  9.9121628e-04 -2.8828252e-04  7.8634825e-04 -1.3726969e-04
 -3.8883972e-03  3.0694553e-03 -1.8412741e-04 -5.5219377e-03
  2.5771835e-03 -2.1444713e-03 -1.9219496e-03 -6.6857240e-03
  4.5533488e-03 -3.4497323e-04  3.4013931e-03 -9.6142926e-04
  1.4355225e-03  1.0225067e-03 -6.9623615e-04 -3.8979872e-04
 -4.5479848e-03 -8.1894605e-04  1.9315928e-03  7.0027559e-04
  5.1697751e-04 -3.2521398e-03 -1.9177180e-03  9.7920594e-04
  1.4370948e-03 -2.3757324e-03 -3.1120903e-03 -7.2052730e-03
 -2.5457549e-03  2.1119956e-03  2.3348981e-03 -2.6046424e-03
  3.5738819e-03  5.5734644e-04 -4.2534568e-03 -4.8313942e-04
  4.7398376e-04  2.7108896e-03 -6.3634448e-04 -1.7626993e-03
 -1.1542175e-03  2.3063400e-03  1.1228889e-03  2.0229432e-03
  1.7251782e-04 -3.8483553e-03 -6.5939315e-03  1.8251160e-03
  1.2857765e-04 -4.2824456e-03 -1.2504760e-03 -4.4108033e-03
 -4.6666041e-03  2.0532431e-03 -9.9942298e-04  1.8845287e-03
 -1.4466382e-04  3.2638654e-03  2.6244773e-03  6.6175624e-03
  3.4957626e-03 -5.6760956e-04  2.7553127e-03 -7.5594586e-04
  5.1685148e-03  1.9833767e-03 -2.3290464e-03  7.7290705e-04
 -5.6208633e-03 -1.3218708e-03 -5.6793494e-03  4.9611353e-03
 -4.5521156e-04 -7.7788209e-05  3.5414263e-03  2.9560749e-03
  5.3455099e-04 -1.1708492e-03  1.2044682e-03  1.5101619e-03
  2.9414722e-03 -2.3370706e-03  4.0178737e-03  3.6569021e-03
 -6.0591445e-04 -6.3777319e-03 -7.5802987e-04  3.6600782e-04]"
191,THVbtGqEO1o,Drake - Fair Trade (Audio) ft. Travis Scott,6217842,232483,no,/content/thumbnails/THVbtGqEO1o___Drake - Fair Trade (Audio) ft. Travis Scott.jpg,"['drake', '-', 'fair', 'trade', '(', 'audio', ')', 'ft.', 'travi', 'scott']","[-2.4469583e-03 -1.6367631e-03 -2.9447154e-04 -7.6023873e-04
  3.0400266e-03 -4.4241035e-05  8.0228166e-04  4.0126326e-03
 -3.7111212e-03 -4.3977291e-04 -1.8077577e-03 -2.4290211e-03
 -1.6593315e-03 -1.1343467e-03  1.0198967e-03 -3.5173851e-03
  1.2438928e-03 -3.6015056e-04 -1.0568437e-03 -3.9819991e-03
  1.5689519e-03 -7.3682074e-04  4.0413858e-03 -2.4899065e-03
  1.2163029e-03 -1.9176977e-03  7.4539013e-04 -3.3958107e-03
 -2.0361436e-03  1.4574346e-04  7.0056571e-03 -3.3846754e-03
 -2.3590163e-03 -1.2790675e-03 -1.2525419e-03  4.7393371e-03
  6.6265499e-04 -1.6167633e-03 -1.3607262e-03 -3.5362057e-03
  5.5313438e-05 -1.2818964e-03 -3.4729089e-03  1.3425180e-03
  1.5400082e-03 -5.7975715e-04 -2.7819879e-03 -4.0924884e-04
  3.9953325e-04  1.2008849e-03  3.2089546e-03 -5.1416126e-03
 -1.8341572e-03  1.3934926e-03 -2.1168131e-03 -4.7894748e-04
  4.0138038e-03  2.5801123e-03 -2.7826091e-03 -1.0016018e-03
  1.7795576e-03 -2.6925888e-03  5.4505421e-04 -3.6162522e-03
 -1.8494304e-03  2.0936676e-03  3.4117028e-03  1.9986699e-03
 -3.0030564e-03  5.3979567e-04 -1.5972574e-04  6.4032723e-04
  6.3350932e-03  3.5125955e-03  9.4762322e-04  2.3243239e-03
  9.2040852e-04 -1.8120592e-03 -1.2464833e-03  1.5674608e-03
 -1.0444181e-03 -3.7076641e-03  2.9449249e-04 -2.3826072e-03
  7.0690474e-04 -3.0409221e-03 -3.4498665e-04  3.6254916e-03
  1.1810458e-03  5.1827746e-04 -3.0630888e-04  2.1643331e-03
 -3.9692287e-04 -1.4395568e-03  3.0920482e-03  3.6486133e-03
  5.5912603e-04 -1.3520939e-03  1.8816434e-03 -1.8224213e-03]"
165,iYzFC6dugQk,I Got Hunted By 1000 Chickens!,2187444,130910,no,/content/thumbnails/iYzFC6dugQk___I Got Hunted By 1000 Chickens!.jpg,"['i', 'got', 'hunt', 'by', '1000', 'chicken', '!']","[-2.3538473e-03 -1.5457419e-03 -4.2160461e-04  1.5735829e-03
  1.2784534e-03 -1.9311782e-03  7.4670919e-05  1.4903446e-03
 -3.1078905e-03  3.2837242e-03  1.2062088e-03 -1.7812337e-03
 -3.1700204e-03 -1.3321398e-03 -3.1888988e-03  6.0818566e-04
 -5.2287627e-04 -7.4082293e-04 -2.2020189e-03 -5.4142112e-03
  6.8807631e-04  2.8932418e-03  2.7913484e-03 -8.6414150e-04
  1.0151882e-05  1.9485481e-03  2.8949187e-04  1.6546355e-03
 -7.9221377e-04  1.1674449e-03 -1.6580047e-03  2.1299452e-03
  1.7244130e-03 -6.5184431e-03  3.0370823e-03  1.8065100e-03
  2.1884750e-04 -6.5835693e-04 -3.9662449e-03 -6.5633780e-03
 -1.6698100e-03 -2.1864960e-03 -4.8177605e-03  4.2912452e-03
  1.0476882e-03 -6.2683254e-04 -2.4441492e-03  4.1752267e-03
  2.1547987e-03 -1.4488295e-03  1.7017759e-03 -2.0745916e-03
  3.6971292e-03 -1.0072669e-03 -7.8808534e-04 -9.9112373e-04
 -1.8471041e-03 -9.7382133e-04 -1.8797080e-03  1.2968527e-03
  1.0085788e-03 -1.4211467e-03 -3.8200507e-03 -1.5039917e-03
 -6.7726837e-04  1.3108088e-03  4.0815333e-03  5.7092872e-03
 -3.1085226e-03  3.3858386e-03  1.2721231e-03  4.3264255e-03
 -6.0563267e-05  2.4751634e-03  2.5983357e-03  1.0320825e-03
 -1.0871614e-03  7.5221428e-04  9.2067372e-04 -4.3310793e-03
 -3.8162114e-03 -1.6748309e-03  3.9489428e-04  8.7813241e-04
 -1.3120695e-03 -1.8419290e-03  3.9718025e-03  4.2664697e-03
  2.1270895e-03  2.6228353e-03  2.2735279e-03  2.9400331e-03
  2.9390203e-04 -1.8807900e-03  3.5841225e-03  2.0342993e-03
  2.2641777e-03 -2.9660121e-03  2.5307157e-03  1.5273731e-03]"
47,_9YMpuLDnwo,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,282758915,1583612,yes,/content/thumbnails/_9YMpuLDnwo___42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE.jpg,"['42', 'holi', 'grail', 'hack', 'that', 'will', 'save', 'you', 'a', 'fortun']","[ 1.10159209e-03 -1.93645799e-04  1.98511477e-03  2.26455438e-03
 -2.18119891e-03 -8.25163617e-04 -1.37380091e-04  6.43028412e-04
 -2.43152911e-03  1.47052773e-03 -1.24644453e-03 -1.38925039e-03
 -1.40953460e-04 -4.70598694e-04  2.96317972e-04 -1.05791166e-03
 -1.79683790e-04  1.29915570e-04 -5.14002400e-04  3.06839589e-04
 -1.12458167e-03 -9.08118964e-04  2.55099119e-04 -3.33849294e-03
 -7.38625065e-04 -1.06446489e-04  1.08670071e-03 -2.15323176e-03
 -2.40001152e-03 -1.02645461e-03 -3.53286113e-03  2.05872022e-03
  2.63315206e-03  1.55049516e-03 -2.50730338e-03  6.38124533e-04
  6.40009239e-04 -2.40905490e-03  1.19258184e-04  3.87803651e-04
  2.74122367e-03 -1.62334589e-03 -1.86103745e-03  3.54840979e-03
  2.31221621e-03 -7.32490793e-04 -2.71090656e-03  1.41923293e-03
  8.66521150e-05 -4.42439603e-04 -1.02841295e-03 -1.36739573e-05
  9.62359656e-04  1.50076509e-03  1.31633785e-03  2.14483729e-03
 -2.18785251e-03  8.46438692e-04  2.93158041e-03 -2.67643656e-04
  3.35023808e-03  1.32882444e-03 -8.30964942e-04 -1.84619613e-03
 -2.77674268e-03 -2.43367208e-03 -1.99997844e-03  4.51601343e-03
 -1.41639751e-03  4.87150537e-04 -2.13193102e-03  8.77623737e-04
  3.78678145e-04 -1.89052674e-03 -3.43934051e-04  1.52551883e-03
  2.97158200e-04  1.79872324e-03 -2.67982436e-03  6.04987028e-04
 -2.37458711e-03 -5.48380893e-04 -1.90090702e-03  2.65434943e-03
  7.61796604e-04  1.49788021e-03  6.40051876e-05  3.59471003e-03
  4.57009627e-03  5.17422624e-04 -1.48409788e-04  4.15602094e-03
 -4.99065313e-03  4.29629523e-04  1.82370876e-03  2.61205295e-03
  2.73808208e-03 -3.28786066e-03  2.17027124e-03 -1.74067391e-03]"
94,zgaqaxD70no,I Went Bald,5183657,390286,yes,/content/thumbnails/zgaqaxD70no___I Went Bald.jpg,"['i', 'went', 'bald']","[-3.6599543e-03 -9.1148884e-04 -5.2038631e-03 -2.9358888e-04
  2.2869750e-03 -3.5446268e-04  5.7332269e-03  3.5876154e-03
 -2.2911306e-03  1.8178641e-04 -2.6698925e-03  2.1268374e-03
 -1.9911742e-03  1.2136359e-03  6.9192820e-04  8.0970163e-04
 -2.9647902e-03  1.9817583e-04 -1.2764164e-05 -2.4070425e-03
 -1.3183848e-03 -6.8358178e-03  4.3271757e-03  1.7687477e-03
 -1.9010156e-04  4.4209696e-03 -1.8341005e-03  1.9341762e-03
 -5.0960900e-03 -4.8199664e-03 -1.0621907e-03  4.2689685e-04
  5.1206499e-03 -3.9312392e-03  1.4252291e-03  4.7191852e-04
 -3.2090421e-03  6.1629713e-03 -1.7164409e-03 -2.4826527e-03
 -2.5781658e-03  2.8318571e-04 -3.4158027e-03  3.0195073e-03
  5.3163501e-03  2.6102581e-03  1.0465682e-03  3.3033724e-04
 -3.8471384e-04 -1.1101915e-03  6.8866932e-03  2.0877102e-03
  6.6625639e-03 -1.7424732e-03 -3.6535587e-03 -2.8126256e-03
 -3.6799612e-03 -1.0765616e-03 -1.2538579e-03  1.8809750e-03
  4.6770950e-03  4.6576923e-04 -1.4251182e-03  3.6689404e-03
 -1.8853694e-04  1.5530327e-03  1.7947238e-03  2.2960901e-03
 -2.9427756e-03  3.6302360e-03  2.5296179e-03  2.0541090e-03
 -2.4563694e-04  2.4335599e-03 -1.5284970e-03  4.8253071e-03
 -3.4792775e-03 -5.5662933e-04 -1.2296415e-04  6.7381194e-04
 -6.8066106e-03 -6.2944698e-03 -2.0557312e-04 -1.7371351e-03
 -5.7186261e-03 -5.8727488e-03  2.3085773e-03  3.1765476e-03
 -2.5906332e-03 -2.4111029e-03  4.8617753e-03 -3.2007934e-03
  5.6696697e-03 -5.3526233e-03  3.8864550e-03  1.1723553e-03
  3.5089043e-03  3.9863917e-03 -3.6803901e-03  3.8966357e-03]"
181,dmxXJqV59do,How To Win 1v2's,143480,8620,no,/content/thumbnails/dmxXJqV59do___How To Win 1v2's.jpg,"['how', 'to', 'win', '1v2', ""'s""]","[ 3.90085625e-03  2.94987718e-03  5.38529875e-03 -2.92376964e-03
 -1.30136567e-03 -7.83383287e-03  6.28968875e-04  3.68095329e-03
 -2.32532481e-03 -2.29375111e-03 -2.94553558e-03 -7.55024701e-03
  5.62064908e-03 -5.04561467e-05  3.76519072e-03 -3.86895938e-03
  1.55093276e-03 -2.41263187e-03  1.09299761e-03 -1.11709582e-02
  6.48157438e-03 -4.33780579e-03  9.41350154e-05 -4.02042363e-03
 -4.64515621e-03 -1.96008524e-03 -5.17668342e-03 -1.46191451e-03
 -2.79342569e-03 -2.99375085e-03  1.68670120e-03  2.38172757e-03
  4.31103446e-03 -5.05594537e-04  1.14555005e-05  2.08680611e-03
  1.60371291e-03  1.45530677e-03 -4.87118121e-03 -4.68454417e-03
 -4.64000361e-04 -3.78909078e-03  1.68716811e-04  3.15837003e-03
 -2.43198429e-03 -6.46369904e-03 -3.93883412e-04  5.11694234e-04
 -1.41117442e-03  1.54344784e-03 -1.27768109e-03 -1.26392883e-03
 -1.13450340e-03 -1.93891203e-04  3.62948840e-03  2.92826211e-03
  2.37111491e-03 -1.18703081e-03 -2.69717956e-03  1.08835066e-03
  3.28002323e-04 -3.26707074e-03  5.43721661e-04  1.01455511e-03
 -1.42684928e-03  9.29884787e-04 -4.06632666e-03  1.43720000e-03
  2.16000737e-03  3.67726490e-04 -1.28497486e-03  9.02977947e-04
  4.42146603e-03  5.45690116e-03  3.25521710e-03  4.76046093e-03
  3.31304982e-05 -1.08195259e-03 -4.02589282e-03  5.91504388e-04
 -5.10073383e-04  2.47025723e-03 -3.24317557e-03  5.58962161e-03
 -2.79575330e-03  5.84792870e-04  4.98941168e-03  4.16136393e-03
  8.22917093e-03  1.74551897e-04  6.11317996e-03  1.45632529e-03
  2.06545438e-03  2.54753395e-03  4.12928686e-03  4.43066377e-03
 -4.74636909e-05 -4.30077035e-03 -1.98532781e-03 -8.18285346e-03]"
43,8Uqs5qevLYU,"POKEMON GO HACKS! TOP 5 BEST HACKS! (WALK ANYWHERE, CATCH MEWTWO, XP HACK +MORE!!) + GIVEAWAY!!",3150,57,yes,"/content/thumbnails/8Uqs5qevLYU___POKEMON GO HACKS! TOP 5 BEST HACKS! (WALK ANYWHERE, CATCH MEWTWO, XP HACK +MORE!!) + GIVEAWAY!!.jpg","['pokemon', 'go', 'hack', '!', 'top', '5', 'best', 'hack', '!', '(', 'walk', 'anywher', ',', 'catch', 'mewtwo', ',', 'xp', 'hack', '+more', '!', '!', ')', '+', 'giveaway', '!', '!']","[-3.1325978e-03  3.9033403e-03  4.9930165e-04  4.6611303e-03
 -4.3842726e-04 -4.1301367e-03  1.8939690e-03  7.2556054e-03
 -3.0694241e-03 -1.3009496e-03  9.8609977e-05 -3.9695776e-03
  1.9230627e-04  2.4693385e-03 -6.9762883e-04 -2.1395818e-03
  2.4724400e-03  6.9096714e-04 -4.3063401e-03 -4.8291055e-03
  3.0008378e-03  2.1487961e-03  1.4796909e-03 -1.5460600e-03
  1.0495184e-03 -1.8481096e-03 -9.5766684e-04  3.2781379e-03
 -1.9562687e-03 -7.9585653e-04  1.4020297e-03 -2.3963898e-03
  9.7490230e-04 -2.5752271e-03 -2.1310432e-03  4.4745267e-03
  2.2972757e-03 -2.4112728e-03 -2.3596613e-03 -2.6083242e-03
 -3.0236455e-04  1.1836468e-03 -2.9528975e-03 -6.2546437e-04
  1.6571780e-03  6.8740011e-04 -3.4470770e-03  4.0923292e-04
  4.5960792e-03  1.3617669e-03 -1.3826131e-03 -1.0925393e-03
 -1.6997132e-04  2.9148365e-04 -4.2457349e-04  5.9562322e-04
  2.7813290e-03 -1.4241845e-03 -3.3435950e-03  2.9402561e-03
 -1.2303127e-05 -4.2253194e-04 -5.7409989e-04 -3.3735898e-03
 -3.8464335e-03  4.6485633e-04  2.0864230e-04  3.1661880e-03
 -4.6568695e-03  2.5412738e-03  7.3463458e-04  1.4286754e-03
  1.9120353e-03  2.4284839e-04  2.8713229e-03  7.4336893e-04
  1.3388366e-03 -9.3161501e-04 -3.0411545e-03 -1.1361965e-03
 -3.7887192e-03  6.9462048e-04 -4.3765377e-04  4.1767354e-03
 -2.1848895e-03  1.4939000e-03  2.7140742e-04  1.1054509e-03
  1.6211134e-03  2.3313726e-03  5.0778402e-04  1.7429279e-03
  5.6422444e-04 -8.7653950e-04  5.6904014e-03  4.8729512e-03
 -1.0199578e-03 -3.1773052e-03  2.1685597e-04  1.8198063e-03]"
135,fGeBKxkOeyg,Lil Duval - Sexy (Official Video) ft. Boosie Badazz,315321,20784,no,/content/thumbnails/fGeBKxkOeyg___Lil Duval - Sexy (Official Video) ft. Boosie Badazz.jpg,"['lil', 'duval', '-', 'sexi', '(', 'offici', 'video', ')', 'ft.', 'boosi', 'badazz']","[-2.98016146e-03  2.16599647e-03  2.04447960e-03 -3.10642878e-03
  4.32829559e-03 -1.82717771e-03  2.63937120e-03  2.90438812e-03
 -3.39523773e-03 -3.37196048e-03 -1.47329376e-03 -5.41205332e-03
 -2.84984615e-03 -2.34771217e-03  2.60538334e-04 -7.84535951e-04
  3.73914634e-04  1.55797601e-03 -5.87028626e-04 -4.50599147e-03
  3.66675959e-04  5.14631392e-04  1.57521677e-03 -2.19779415e-03
 -7.82041534e-05 -8.07497825e-04  1.00328245e-04 -6.13892509e-04
 -1.31153560e-03  2.57999799e-03  3.17817833e-03  9.52957605e-04
  5.74207632e-04 -2.52688793e-03 -3.26757203e-03  2.08862522e-03
  2.30328762e-03 -1.31371990e-03 -1.16475218e-03 -2.73194350e-03
 -1.18912116e-03 -1.71414157e-03 -5.84018417e-04  1.57162780e-03
  4.72330226e-04 -4.31209384e-03  9.27813002e-04 -1.40034268e-03
 -1.45642878e-03  1.64543383e-03  2.00430281e-03 -5.76253654e-03
 -2.23543509e-04  1.40791386e-03 -3.12282820e-03 -3.12526245e-03
  5.69831114e-03 -3.15847254e-04 -7.25494698e-04  2.59915390e-03
 -1.87904356e-04 -9.40956874e-04  1.31121348e-03 -1.40140613e-03
 -3.08983680e-03  3.71954194e-03  1.16620783e-03  1.87974641e-04
 -2.73444038e-03 -9.84336250e-04 -9.92538524e-04  3.44418804e-03
  3.45554505e-03  1.31669198e-03  2.23807700e-04 -8.93928984e-04
  1.66231510e-03 -1.51655928e-03 -2.27727811e-03  1.67318096e-03
 -4.11756955e-05  8.07278208e-04 -8.01454240e-04 -8.84614186e-04
 -1.60434551e-03 -2.80655990e-03 -1.53239132e-04  3.28268087e-03
  5.49488468e-03 -1.12621661e-03  1.54980680e-03  2.03572121e-03
 -3.28710186e-04 -1.31653016e-03  6.91004237e-03  1.89399079e-03
  2.79566878e-03  9.67735075e-04  1.58344884e-03  5.34673163e-04]"
3,81mXAkFEkMs,10 Real Life Giants You Won't Believe Exist,6890718,15222,yes,/content/thumbnails/81mXAkFEkMs___10 Real Life Giants You Won't Believe Exist.jpg,"['10', 'real', 'life', 'giant', 'you', 'wo', ""n't"", 'believ', 'exist']","[ 5.1574432e-03  2.4626681e-03  2.7790754e-03  3.9627203e-03
 -5.5303529e-04 -1.4820063e-04  2.9250702e-03  4.3328847e-03
 -3.8627503e-03  6.4020198e-05  1.3314301e-04 -1.1773120e-04
  3.9988230e-03  1.9059450e-03 -8.0513870e-05 -3.1606802e-03
  2.2841669e-03 -1.3269143e-03 -5.3379033e-03 -5.6178835e-03
  1.8054619e-03 -8.9702226e-04 -4.8504979e-03 -2.1875566e-03
 -3.9818925e-03 -2.0247456e-03 -1.2804994e-03 -1.4371634e-03
 -6.5083458e-04  3.6222190e-03  1.6772710e-03 -2.0203821e-03
  5.5012509e-04 -5.7851686e-03 -2.4277710e-03  4.0229559e-03
  8.0038718e-04 -4.1148314e-04 -2.2053644e-03 -7.1668848e-03
  6.6316657e-04 -1.6870681e-03  1.0304539e-03  5.2180798e-03
  2.9607117e-04 -4.7292574e-03 -1.9556982e-03 -1.3367271e-03
  2.1996407e-03  1.3547213e-03 -1.0711151e-04 -3.5012315e-03
 -3.6768717e-05 -2.7608280e-03 -2.6060815e-03  1.3872684e-03
 -1.7014670e-03 -4.3739460e-04 -3.6711460e-03 -4.4791194e-04
  1.7251973e-03  7.8018632e-04  1.3340674e-03 -2.1345902e-03
 -3.5532969e-03  3.9625983e-03  2.4473595e-03  5.3837807e-03
 -6.8644485e-03 -1.0745499e-03 -7.7303220e-04  2.4075599e-03
  1.2410873e-03 -2.3688741e-03  2.8723220e-03  2.5353914e-03
  2.1259513e-04  2.2447780e-03 -1.7912564e-03  8.3846931e-04
 -1.4734817e-03  5.8784767e-04 -5.2352143e-03  1.2662227e-03
 -1.4300420e-03  7.2154251e-04  1.6443774e-03  2.0645713e-03
  4.0028766e-03  4.2110588e-03  1.7698389e-03  1.3293078e-03
 -1.1419735e-03  3.8378388e-03  2.3735145e-03 -3.0439356e-03
 -3.3755067e-03 -1.1804705e-04  1.2109998e-03 -3.3787001e-04]"
105,-mf8ku_PnVM,"Best Flipbook Wins $5,000 Challenge!  ZHC Crafts",2065826,78501,no,"/content/thumbnails/-mf8ku_PnVM___Best Flipbook Wins $5,000 Challenge!  ZHC Crafts.jpg","['best', 'flipbook', 'win', '$', '5,000', 'challeng', '!', 'zhc', 'craft']","[ 3.02564399e-03 -4.76021582e-04 -1.63855113e-03  2.21354398e-03
 -5.03315649e-04 -3.03619099e-03  3.59664764e-03  2.76100147e-03
  2.49618053e-04  1.91758052e-04  2.24436377e-03 -1.20381976e-03
 -1.04489690e-03  2.64475751e-03 -4.35163500e-03 -2.49750679e-03
  4.97020548e-04 -3.60355806e-03 -2.54940707e-03 -5.37875155e-03
  5.10574318e-03  4.98657282e-05 -6.31942967e-05 -8.58977437e-04
  2.92563159e-03 -1.78330718e-03 -2.29362794e-03 -7.39887240e-04
  5.75406651e-04  8.44571041e-04  5.26160607e-03  1.03355944e-03
  3.40845156e-03 -4.43185773e-03  1.40540928e-04  8.72563454e-04
  1.06042833e-03 -2.41084257e-03 -2.80205277e-03 -5.34336083e-03
 -3.04041989e-03  2.63017719e-04  3.32490494e-03 -2.21972167e-03
 -2.46160245e-03 -9.32554423e-04 -5.38311154e-03  2.59017479e-03
  2.17063702e-03  3.58242658e-03 -2.99234246e-03 -8.30003177e-04
  7.06591120e-04  2.23527756e-03 -1.44204171e-03  3.77707672e-03
  4.21778206e-03 -2.73166952e-04 -2.84354109e-03  1.68894464e-03
  7.31411157e-04 -7.50083564e-05 -1.30153261e-04  3.52714211e-04
 -2.76664691e-03 -1.54137507e-03 -1.23401254e-03  1.12528345e-04
 -6.67771557e-04 -2.84203072e-03  2.40990950e-04  4.50438936e-04
  2.62025371e-03 -1.17278763e-03  4.63575794e-04 -4.00824286e-03
  1.31149322e-03  1.15503685e-03 -3.48648522e-03 -1.04385824e-03
 -4.26592072e-03  6.65282307e-04 -1.70023961e-03  3.97129310e-03
 -3.57112288e-03 -1.15674606e-03  2.82640476e-03  2.10536015e-03
  7.86626129e-04 -8.77928513e-04  5.78003586e-04  1.32695690e-03
  2.50344328e-03  1.97467001e-04  3.30649130e-03  3.12709599e-03
 -3.19139450e-03 -3.62708885e-03 -6.68215507e-04 -2.20201444e-03]"
53,6G7V4w9bqJY,9 Riddles Only People with High IQ Can Solve,14313990,120202,yes,/content/thumbnails/6G7V4w9bqJY___9 Riddles Only People with High IQ Can Solve.jpg,"['9', 'riddl', 'onli', 'peopl', 'high', 'iq', 'can', 'solv']","[-9.6466776e-04 -1.1351700e-03  1.8814671e-03 -9.8806311e-05
 -1.4002464e-03  1.2000819e-03 -1.0961477e-03  1.6423698e-03
  1.3953791e-03 -1.8857513e-04  1.8512891e-03  1.4819764e-04
  3.7859881e-03  3.5670272e-03 -1.2028327e-03  7.6368451e-05
  1.8366700e-04  1.1718697e-03 -2.2628815e-03  6.2187423e-04
  2.9990575e-03 -5.9715996e-04 -3.6802264e-03 -3.6689155e-03
 -2.2864360e-03 -8.2986464e-04  3.7306095e-03 -6.2261475e-04
 -2.7806184e-03 -1.0019355e-03 -2.7883181e-03  1.1053615e-03
 -2.1716873e-03 -1.9095282e-03 -3.0875085e-03  1.2669025e-03
 -1.2645191e-03  1.9305070e-03  2.5238516e-04  1.6406452e-04
 -2.0074123e-03 -5.0847244e-04  2.3413463e-03 -2.5641900e-03
 -6.2760408e-04  1.2359119e-03 -1.2044746e-03  1.2276280e-03
  3.0336208e-03  1.1944185e-03  7.1623258e-04 -8.6928782e-04
 -6.2495600e-03 -2.0448740e-03  1.9049221e-03  7.5951015e-05
 -2.6368985e-03  1.9008422e-03 -1.4461974e-03 -2.4721562e-03
 -1.5642471e-03  2.8801172e-03  5.9479044e-04 -4.5194128e-03
 -4.3839780e-03  2.4947908e-04  1.9125366e-03  1.5023830e-03
 -1.5397749e-03 -2.6750986e-03 -8.5179211e-04 -3.4094367e-03
  2.7264133e-03 -9.1013161e-04  3.1539747e-03  2.9978380e-03
 -1.4513738e-04 -2.7002809e-03 -3.4503560e-03  3.6969262e-03
 -2.6089179e-03  4.4477279e-03 -3.4763839e-03  4.8696618e-03
  1.2624898e-03 -1.1520559e-03 -1.1085172e-04  1.4389942e-03
  3.0870237e-03  2.1638176e-03  2.1784401e-03  1.0297376e-03
 -1.7793007e-03  4.0025657e-04  4.2893906e-04  4.2660479e-03
  3.5370819e-03 -4.0750937e-03  9.8108174e-04 -1.1049714e-03]"
